Date,Open,High,Low,Close,Adj Close,Volume
2021-11-15,1214.8499755859375,1221.0,1180.199951171875,1195.800048828125,1180.2672119140625,32664
2021-11-16,1181.3499755859375,1326.0,1181.3499755859375,1310.0,1292.9837646484375,304154
2021-11-17,1298.75,1350.0,1266.050048828125,1324.9000244140625,1307.690185546875,186174
2021-11-18,1324.0,1334.0,1250.0,1261.25,1244.866943359375,44646
2021-11-22,1263.9000244140625,1298.0,1176.4000244140625,1188.550048828125,1173.111328125,70235
2021-11-23,1194.0,1239.800048828125,1172.5999755859375,1226.300048828125,1210.3709716796875,27645
2021-11-24,1239.8499755859375,1256.0,1215.0,1221.800048828125,1205.929443359375,14667
2021-11-25,1231.949951171875,1276.0,1225.0,1244.699951171875,1228.5318603515625,31906
2021-11-26,1243.0,1255.550048828125,1181.0999755859375,1189.949951171875,1174.4930419921875,22261
2021-11-29,1182.0,1230.8499755859375,1134.9000244140625,1181.550048828125,1166.2022705078125,25182
2021-11-30,1163.8499755859375,1222.0,1163.8499755859375,1175.25,1159.9840087890625,11685
2021-12-01,1197.050048828125,1271.1500244140625,1182.0,1196.449951171875,1180.90869140625,122889
2021-12-02,1190.050048828125,1220.0,1180.800048828125,1208.5,1192.8021240234375,16074
2021-12-03,1195.0,1224.0,1192.0,1199.699951171875,1184.116455078125,9518
2021-12-06,1188.199951171875,1236.0,1188.199951171875,1205.25,1189.5943603515625,18790
2021-12-07,1212.550048828125,1261.4000244140625,1206.0,1251.5999755859375,1235.34228515625,30376
2021-12-08,1264.0,1290.0,1235.0999755859375,1248.5,1232.2825927734375,23088
2021-12-09,1268.0,1272.3499755859375,1249.9000244140625,1254.0,1237.711181640625,9192
2021-12-10,1241.0,1270.0,1227.0,1233.8499755859375,1217.8228759765625,16658
2021-12-13,1242.949951171875,1259.800048828125,1206.0,1211.050048828125,1195.319091796875,21909
2021-12-14,1226.300048828125,1237.1500244140625,1197.550048828125,1210.9000244140625,1195.1710205078125,12876
2021-12-15,1217.0,1233.5,1183.0,1186.6500244140625,1171.2359619140625,25216
2021-12-16,1209.0,1209.0,1172.4000244140625,1181.199951171875,1165.856689453125,13244
2021-12-17,1164.0,1194.300048828125,1152.0,1187.6500244140625,1172.2230224609375,14186
2021-12-20,1155.0,1193.5999755859375,1131.0999755859375,1148.1500244140625,1133.236083984375,16299
2021-12-21,1151.0,1182.949951171875,1151.0,1170.1500244140625,1154.9503173828125,14621
2021-12-22,1175.9000244140625,1194.800048828125,1173.6500244140625,1185.050048828125,1169.6568603515625,6076
2021-12-23,1191.0,1209.800048828125,1161.6500244140625,1185.449951171875,1170.051513671875,14399
2021-12-24,1191.1500244140625,1196.8499755859375,1149.0,1170.050048828125,1154.8516845703125,13150
2021-12-27,1185.0,1189.300048828125,1159.300048828125,1170.949951171875,1155.7398681640625,14686
2021-12-28,1171.0,1188.0,1138.949951171875,1149.25,1134.32177734375,14929
2021-12-29,1163.0,1170.0,1122.699951171875,1129.0,1114.3348388671875,17606
2021-12-30,1129.0,1148.449951171875,1129.0,1135.75,1120.9971923828125,7500
2021-12-31,1141.4000244140625,1190.0,1128.0,1171.3499755859375,1156.1346435546875,25616
2022-01-03,1174.300048828125,1256.0,1145.6500244140625,1240.6500244140625,1224.5345458984375,102710
2022-01-04,1254.0,1258.800048828125,1224.5999755859375,1240.300048828125,1224.1890869140625,28867
2022-01-05,1240.0,1250.0,1219.050048828125,1237.1500244140625,1221.080078125,17852
2022-01-06,1209.6500244140625,1279.75,1209.6500244140625,1246.4000244140625,1230.2098388671875,38615
2022-01-07,1246.0,1252.0,1230.550048828125,1243.5999755859375,1227.4461669921875,25695
