Date,Open,High,Low,Close,Adj Close,Volume
2021-11-12,339.0,344.0,335.8999938964844,336.75,336.00262451171875,40927
2021-11-15,339.54998779296875,342.0,320.1000061035156,324.5,323.7798156738281,148506
2021-11-16,325.70001220703125,330.6499938964844,318.5,323.95001220703125,323.2310485839844,74875
2021-11-17,328.0,332.29998779296875,324.20001220703125,325.3500061035156,325.0292663574219,26899
2021-11-18,327.3999938964844,328.0,320.0,320.79998779296875,320.4837341308594,20100
2021-11-22,317.95001220703125,327.0,311.1499938964844,313.75,313.4407043457031,41501
2021-11-23,310.1000061035156,324.8999938964844,301.1000061035156,321.95001220703125,321.63262939453125,45603
2021-11-24,324.79998779296875,329.8999938964844,318.0,320.75,320.4338073730469,27571
2021-11-25,317.1000061035156,346.0,317.1000061035156,343.45001220703125,343.1114501953125,85764
2021-11-26,338.0,338.04998779296875,324.6000061035156,328.6499938964844,328.3260192871094,56144
2021-11-29,328.70001220703125,328.8999938964844,309.8999938964844,324.79998779296875,324.47979736328125,44662
2021-11-30,327.8999938964844,333.25,321.45001220703125,324.70001220703125,324.3799133300781,22916
2021-12-01,334.0,334.0,324.5,327.79998779296875,327.4768371582031,16591
2021-12-02,331.70001220703125,336.0,325.54998779296875,331.0,330.6737060546875,41411
2021-12-03,327.3500061035156,341.29998779296875,327.3500061035156,335.8500061035156,335.5189208984375,41406
2021-12-06,331.20001220703125,343.8999938964844,330.1000061035156,332.79998779296875,332.471923828125,44358
2021-12-07,332.04998779296875,338.0,332.0,333.1499938964844,332.8215637207031,18705
2021-12-08,336.5,341.0,332.20001220703125,336.29998779296875,335.9684753417969,46729
2021-12-09,336.25,354.8999938964844,335.0,350.8999938964844,350.5540771484375,63956
2021-12-10,351.0,354.95001220703125,348.54998779296875,350.1000061035156,349.7548828125,59396
2021-12-13,350.0,365.0,350.0,360.25,359.8948669433594,70693
2021-12-14,359.6000061035156,378.0,352.3500061035156,370.3500061035156,369.98492431640625,102280
2021-12-15,380.0,380.0,369.1499938964844,370.20001220703125,369.8350830078125,78561
2021-12-16,374.1000061035156,376.0,368.8999938964844,370.1000061035156,369.73516845703125,38376
2021-12-17,367.1000061035156,371.3999938964844,356.6499938964844,363.6000061035156,363.2415771484375,71303
2021-12-20,353.1000061035156,359.95001220703125,347.1499938964844,355.3500061035156,354.99969482421875,46302
2021-12-21,351.20001220703125,358.5,351.20001220703125,352.20001220703125,351.8528137207031,18237
2021-12-22,353.20001220703125,371.6499938964844,353.20001220703125,365.54998779296875,365.18963623046875,53401
2021-12-23,369.5,375.20001220703125,365.6499938964844,370.20001220703125,369.8350830078125,49134
2021-12-24,370.20001220703125,392.0,365.5,385.54998779296875,385.169921875,241686
2021-12-27,388.0,396.0,380.25,384.29998779296875,383.921142578125,124783
