Date,Open,High,Low,Close,Adj Close,Volume
2021-11-12,494.0,494.0,480.0,482.3999938964844,480.2412109375,5089
2021-11-15,480.0,480.1000061035156,460.0,470.1000061035156,467.9962463378906,49842
2021-11-16,463.20001220703125,476.0,461.0,473.3999938964844,471.2814636230469,9099
2021-11-17,473.3999938964844,473.3999938964844,440.0,448.75,446.7417907714844,21326
2021-11-18,445.0,461.0,442.3500061035156,450.29998779296875,448.28485107421875,16438
2021-11-22,453.3999938964844,475.0,444.95001220703125,454.79998779296875,452.76470947265625,16013
2021-11-23,450.0,493.0,443.1000061035156,484.3999938964844,482.23223876953125,16428
2021-11-24,500.0,504.0,482.1000061035156,483.5,481.3362731933594,23034
2021-11-25,481.1000061035156,490.1000061035156,476.04998779296875,480.3999938964844,478.2501525878906,9197
2021-11-26,471.1499938964844,475.0,452.0,459.3500061035156,457.29437255859375,17155
2021-11-29,426.95001220703125,453.0,426.95001220703125,447.0,444.9996337890625,19636
2021-11-30,447.0,459.0,446.0,450.75,448.73284912109375,1947
2021-12-01,457.45001220703125,483.75,445.0,476.3999938964844,474.2680358886719,12786
2021-12-02,475.0,478.45001220703125,467.54998779296875,475.75,473.6209716796875,3518
2021-12-03,473.0,484.45001220703125,468.0,470.8999938964844,468.79266357421875,4477
2021-12-06,470.8999938964844,484.79998779296875,464.8999938964844,470.6000061035156,468.4940185546875,3301
2021-12-07,470.6000061035156,475.0,453.0,457.70001220703125,455.6517639160156,6925
2021-12-08,457.3500061035156,467.0,445.29998779296875,450.75,448.73284912109375,15405
2021-12-09,453.0,470.0,450.25,453.8999938964844,451.8687438964844,6503
2021-12-10,456.20001220703125,459.6000061035156,452.20001220703125,455.79998779296875,453.7602233886719,14872
2021-12-13,455.79998779296875,460.0,455.0,455.75,453.7104797363281,2483
2021-12-14,459.0,459.0,445.8999938964844,450.1000061035156,448.08575439453125,7290
2021-12-15,459.8999938964844,464.79998779296875,450.0,462.20001220703125,460.1316223144531,6812
2021-12-16,464.0,464.70001220703125,455.0,461.8999938964844,459.83294677734375,5134
2021-12-17,464.0,464.0,450.0,451.25,449.2305908203125,15088
2021-12-20,442.0,458.3999938964844,428.54998779296875,433.3999938964844,431.4604797363281,19820
2021-12-21,449.79998779296875,467.5,443.0,459.5,457.4436950683594,17267
2021-12-22,465.0,473.95001220703125,437.0,440.5,438.5287170410156,18123
2021-12-23,444.0,449.79998779296875,435.6499938964844,439.3999938964844,437.4336242675781,17009
2021-12-24,446.0,446.0,435.0,435.8500061035156,433.8995361328125,11611
2021-12-27,441.1000061035156,444.5,437.79998779296875,442.5,440.519775390625,6483
2021-12-28,442.5,442.5,434.95001220703125,437.20001220703125,435.2434997558594,13196
2021-12-29,434.1000061035156,439.79998779296875,422.20001220703125,431.6000061035156,429.6685485839844,11729
2021-12-30,431.6000061035156,442.0,425.3500061035156,431.3999938964844,429.46942138671875,5269
2021-12-31,437.6000061035156,444.0,430.0,432.45001220703125,430.5147399902344,12988
2022-01-03,435.79998779296875,446.3500061035156,435.04998779296875,444.0,442.0130615234375,6174
2022-01-04,449.0,451.0,429.79998779296875,434.8500061035156,432.90399169921875,12017
2022-01-05,440.1000061035156,444.0,436.8500061035156,439.75,437.7820739746094,4416
2022-01-06,439.8999938964844,475.0,431.1000061035156,464.95001220703125,462.8692932128906,26590
2022-01-07,476.0,497.8999938964844,475.95001220703125,482.95001220703125,480.78875732421875,44002
2022-01-10,493.0,511.54998779296875,486.04998779296875,502.75,500.5001220703125,36648
2022-01-11,508.0,513.4500122070312,487.54998779296875,492.1499938964844,489.94757080078125,12607
2022-01-12,504.3999938964844,504.3999938964844,483.29998779296875,489.6000061035156,487.40899658203125,27710
2022-01-13,483.0,508.0,481.04998779296875,488.1000061035156,485.91571044921875,25308
2022-01-14,495.8999938964844,502.0,485.25,489.29998779296875,487.1103210449219,8845
2022-01-17,489.5,502.0,485.0,496.8999938964844,494.6763000488281,16380
2022-01-18,497.5,524.0,481.95001220703125,491.5,489.30047607421875,66864
2022-01-19,491.5,510.0,482.0,486.8500061035156,484.6712951660156,30973
2022-01-20,483.0,505.0,482.95001220703125,496.75,494.5269775390625,12948
2022-01-21,485.0,493.8999938964844,476.0,478.95001220703125,476.806640625,9167
2022-01-24,479.8999938964844,484.0,445.0,453.8999938964844,451.8687438964844,30048
2022-01-25,460.0,479.0,445.0,472.3500061035156,470.2361755371094,21718
2022-01-27,455.1000061035156,469.79998779296875,449.8999938964844,463.25,461.1769104003906,15220
2022-01-28,467.0,486.0,460.0,467.29998779296875,465.2087707519531,4373
2022-01-31,468.79998779296875,480.1499938964844,452.29998779296875,459.25,457.1947937011719,15084
2022-02-01,459.25,472.6000061035156,459.25,467.6000061035156,465.5074462890625,6690
2022-02-02,464.95001220703125,472.0,457.29998779296875,466.75,464.6612243652344,5607
2022-02-03,458.5,467.0,458.5,459.6000061035156,457.5432434082031,4209
2022-02-04,459.54998779296875,463.70001220703125,435.0,444.1000061035156,442.11260986328125,13620
2022-02-07,440.0,446.8999938964844,435.45001220703125,442.75,440.7686462402344,26364
2022-02-08,446.0,451.04998779296875,436.1000061035156,449.04998779296875,447.0404357910156,6779
2022-02-09,465.0,465.0,440.0,446.45001220703125,444.45208740234375,6277
2022-02-10,450.0,488.0,440.25,475.45001220703125,473.32232666015625,49550
2022-02-11,492.0,508.0,473.75,486.25,484.073974609375,55133
2022-02-14,487.0,507.8999938964844,479.95001220703125,497.45001220703125,495.223876953125,155516
2022-02-15,497.45001220703125,535.0,492.1000061035156,532.0499877929688,529.6690063476562,118508
2022-02-16,537.75,545.0,516.7000122070312,524.0499877929688,521.7047729492188,70438
2022-02-17,530.25,540.0,515.0,525.2000122070312,522.8496704101562,40355
2022-02-18,520.0,520.0,500.0,513.8499755859375,511.5504455566406,31479
2022-02-21,502.0,515.0,485.20001220703125,490.3999938964844,488.20538330078125,19469
2022-02-22,481.1000061035156,500.0,470.0,497.5,495.27362060546875,24747
2022-02-23,499.0,512.8499755859375,493.45001220703125,501.20001220703125,498.95709228515625,15836
2022-02-24,466.3999938964844,490.0,466.3999938964844,476.75,474.6164855957031,26858
2022-02-25,490.0,503.95001220703125,482.04998779296875,496.70001220703125,494.47723388671875,13136
2022-02-28,495.0,498.0,485.0,495.54998779296875,493.33233642578125,29770
2022-03-02,495.0,504.79998779296875,482.6000061035156,501.95001220703125,499.7037353515625,22024
2022-03-03,508.0,508.75,498.04998779296875,500.1499938964844,497.9117736816406,16299
