Date,Open,High,Low,Close,Adj Close,Volume
2021-11-12,665.0499877929688,675.9500122070312,660.6500244140625,662.5,657.4833984375,24186
2021-11-15,662.5,667.0999755859375,648.0499877929688,654.9000244140625,649.9410400390625,37731
2021-11-16,657.0,659.8499755859375,644.0999755859375,647.7000122070312,642.7955322265625,29319
2021-11-17,656.5,657.7999877929688,642.5999755859375,646.9500122070312,642.0512084960938,29544
2021-11-18,651.0,651.0,615.0,619.75,615.05712890625,84068
2021-11-22,620.0,626.4000244140625,568.3499755859375,575.8499755859375,571.4895629882812,111734
2021-11-23,582.0,617.5,575.0,609.7999877929688,605.1824951171875,67558
2021-11-24,612.7999877929688,618.5,590.0,596.75,592.2313232421875,37258
2021-11-25,600.5,605.5,579.5,591.5499877929688,587.0706787109375,37829
2021-11-26,591.0,595.0,575.0999755859375,578.75,574.3676147460938,45601
2021-11-29,555.0999755859375,694.5,550.7999877929688,618.2999877929688,613.6181640625,410462
2021-11-30,634.0,659.0,611.0,624.1500244140625,619.4238891601562,140452
2021-12-01,634.7999877929688,638.5,615.75,618.75,614.064697265625,47102
2021-12-02,618.75,632.0499877929688,611.0499877929688,623.8499755859375,619.1260986328125,54324
2021-12-03,628.0,628.0,609.9500122070312,612.6500244140625,608.0109252929688,33928
2021-12-06,613.0,620.0,595.0,599.0,594.4642944335938,38499
2021-12-07,596.0,608.0499877929688,596.0,600.2999877929688,595.7544555664062,24909
2021-12-08,599.0,620.2000122070312,599.0,613.9500122070312,609.3010864257812,32879
2021-12-09,615.0,624.4000244140625,615.0,617.2999877929688,612.625732421875,30246
2021-12-10,617.0,630.0,612.0499877929688,621.1500244140625,616.446533203125,40845
2021-12-13,629.9500122070312,638.2000122070312,600.1500244140625,608.2999877929688,603.69384765625,58706
2021-12-14,608.4000244140625,625.25,607.0,619.1500244140625,614.4617309570312,38559
2021-12-15,619.0,652.5499877929688,619.0,627.4500122070312,622.6988525390625,146167
2021-12-16,635.0,635.0,617.0499877929688,617.75,613.072265625,27913
2021-12-17,617.75,617.7999877929688,596.9000244140625,602.2000122070312,597.6400146484375,37519
2021-12-20,600.0,601.8499755859375,576.0499877929688,579.5499877929688,575.1615600585938,46469
2021-12-21,585.0499877929688,595.75,576.0999755859375,579.25,574.8638305664062,28602
2021-12-22,581.0999755859375,606.0,581.0999755859375,596.25,591.735107421875,38155
2021-12-23,599.0,609.9000244140625,595.0,597.4000244140625,592.8764038085938,28964
2021-12-24,605.0,605.0,585.0,588.75,584.2918701171875,37705
2021-12-27,588.0999755859375,596.5,579.0999755859375,591.7000122070312,587.2196044921875,17400
2021-12-28,599.5999755859375,600.75,585.5,591.4500122070312,586.9714965820312,17312
2021-12-29,598.0,619.0,594.75,596.8499755859375,592.33056640625,71860
2021-12-30,599.7999877929688,620.0,593.4500122070312,603.2999877929688,598.731689453125,57856
2021-12-31,615.0,683.8499755859375,607.1500244140625,638.8499755859375,634.0125122070312,560179
2022-01-03,643.9500122070312,682.0,643.0499877929688,672.5499877929688,667.4573364257812,248413
2022-01-04,705.0,711.0,675.0999755859375,693.8499755859375,688.5960693359375,191677
2022-01-05,692.0,692.0,665.5999755859375,668.0,662.9418334960938,74508
2022-01-06,660.0,705.0,652.2000122070312,683.0,677.8282470703125,254310
2022-01-07,687.7999877929688,703.4500122070312,678.0,683.3499755859375,678.175537109375,90348
2022-01-10,688.25,694.5999755859375,668.0,670.3499755859375,665.2739868164062,67119
2022-01-11,674.9000244140625,693.0,662.0,663.5999755859375,658.5750732421875,97089
2022-01-12,672.0,674.5,654.7999877929688,657.9000244140625,652.9183349609375,75309
2022-01-13,664.0,677.6500244140625,654.0,656.7000122070312,651.7273559570312,79821
2022-01-14,664.9000244140625,684.4000244140625,664.2999877929688,678.0499877929688,672.9156494140625,132610
2022-01-17,683.2999877929688,690.0,675.9500122070312,682.25,677.0838623046875,88240
2022-01-18,687.5999755859375,711.0999755859375,625.0,630.2000122070312,625.4280395507812,1248504
2022-01-19,625.0,625.0,590.9000244140625,603.0499877929688,598.4835815429688,203372
2022-01-20,601.0,643.9500122070312,601.0,631.75,626.96630859375,217471
2022-01-21,626.9000244140625,628.2999877929688,611.75,614.2000122070312,609.5491943359375,118874
2022-01-24,615.0,618.6500244140625,574.6500244140625,579.2999877929688,574.9134521484375,122668
2022-01-25,571.0999755859375,598.3499755859375,565.75,587.0499877929688,582.604736328125,78725
2022-01-27,590.0,596.0,582.5,589.25,584.7880859375,47167
2022-01-28,592.0,607.2000122070312,592.0,595.5999755859375,591.0900268554688,41824
2022-01-31,610.0,612.4000244140625,598.2999877929688,603.4500122070312,598.880615234375,47448
2022-02-01,616.0,630.0,588.5499877929688,597.75,593.2237548828125,232469
2022-02-02,602.4000244140625,615.7000122070312,600.0,604.1500244140625,599.5753173828125,56479
2022-02-03,619.0,619.0,594.0,595.3499755859375,590.8418579101562,77205
2022-02-04,600.0,602.7000122070312,591.0999755859375,592.9000244140625,588.4104614257812,31327
2022-02-07,593.0999755859375,599.7999877929688,587.4000244140625,589.75,585.2843017578125,55506
2022-02-08,594.0,594.0,573.0,580.6500244140625,576.2532348632812,46310
2022-02-09,586.0,591.0,573.8499755859375,577.0,572.630859375,52557
2022-02-10,577.0999755859375,581.9000244140625,570.0499877929688,572.4500122070312,568.1153564453125,40956
2022-02-11,568.7999877929688,587.4500122070312,563.8499755859375,573.25,568.9092407226562,52108
2022-02-14,573.25,579.8499755859375,551.0999755859375,554.5,550.30126953125,50368
2022-02-15,569.25,569.25,541.75,566.2999877929688,562.0119018554688,80475
2022-02-16,572.0,577.7000122070312,565.5499877929688,569.3499755859375,565.038818359375,30042
2022-02-17,576.1500244140625,576.1500244140625,555.6500244140625,558.9500122070312,554.7175903320312,19565
2022-02-18,565.0499877929688,599.7999877929688,563.0,582.75,578.3373413085938,176256
2022-02-21,572.75,580.4500122070312,552.0499877929688,556.2999877929688,552.087646484375,63545
2022-02-22,530.0499877929688,552.7999877929688,519.5999755859375,529.5,525.4905395507812,69022
2022-02-23,531.5999755859375,548.5,530.1500244140625,534.9000244140625,530.8497314453125,35299
2022-02-24,515.0,524.0,480.0,485.6000061035156,481.9229736328125,110516
2022-02-25,524.0,524.0,500.0,505.29998779296875,501.4737854003906,74698
2022-02-28,495.0,513.9000244140625,488.0,493.79998779296875,490.0608825683594,112648
2022-03-02,500.95001220703125,503.45001220703125,490.1000061035156,495.8500061035156,492.0953674316406,46819
2022-03-03,503.0,509.45001220703125,492.20001220703125,494.8999938964844,491.15252685546875,50694
2022-03-04,490.0,494.20001220703125,473.1000061035156,480.6000061035156,476.9608154296875,88326
2022-03-07,468.5,474.8500061035156,460.8500061035156,467.5,463.96002197265625,72998
2022-03-08,465.0,479.0,465.0,476.1000061035156,472.4949035644531,36776
2022-03-09,480.0,500.0,478.6000061035156,493.6499938964844,489.9119873046875,54359
2022-03-10,517.0,517.0,495.25,502.5,498.6949768066406,69583
2022-03-11,508.0,514.4500122070312,501.54998779296875,507.3999938964844,503.5578918457031,47032
2022-03-14,508.0,512.1500244140625,496.25,500.3999938964844,496.6108703613281,36053
2022-03-15,504.95001220703125,509.0,484.79998779296875,488.54998779296875,484.8506164550781,68965
2022-03-16,489.8999938964844,506.3500061035156,489.8999938964844,501.20001220703125,497.40484619140625,85253
2022-03-17,509.0,524.6500244140625,508.0,521.4500122070312,517.5015258789062,120161
2022-03-21,527.75,530.0,509.0,510.6000061035156,506.7336730957031,72532
2022-03-22,515.0,524.5499877929688,511.25,516.25,512.3408813476562,76300
2022-03-23,522.9500122070312,522.9500122070312,500.0,503.29998779296875,499.4889221191406,60232
2022-03-24,507.0,512.2999877929688,491.0,498.20001220703125,494.42755126953125,73224
2022-03-25,502.95001220703125,506.0,490.6000061035156,492.79998779296875,489.06842041015625,54660
2022-03-28,492.79998779296875,496.6000061035156,477.0,479.8500061035156,476.21649169921875,85169
2022-03-29,479.8500061035156,485.70001220703125,454.0,455.95001220703125,452.49749755859375,185029
2022-03-30,466.0,484.70001220703125,463.29998779296875,468.8500061035156,465.2998046875,167728
2022-03-31,470.0,475.70001220703125,455.29998779296875,459.1499938964844,455.6732482910156,138876
