Date,Open,High,Low,Close,Adj Close,Volume
2021-11-12,286.04998779296875,288.6499938964844,283.1499938964844,285.0,279.6919860839844,11714
2021-11-15,287.79998779296875,287.79998779296875,278.54998779296875,279.0,273.8037109375,6053
2021-11-16,283.0,284.0,272.3999938964844,273.6000061035156,268.5043029785156,16226
2021-11-17,271.0,280.0,270.0,273.29998779296875,268.2098693847656,7986
2021-11-18,273.29998779296875,276.45001220703125,252.0,258.1000061035156,253.29298400878906,28725
2021-11-22,261.79998779296875,262.1000061035156,243.0500030517578,246.10000610351562,241.5164794921875,13506
2021-11-23,243.5,257.0,243.5,256.45001220703125,251.67372131347656,8510
2021-11-24,277.0,277.0,256.20001220703125,268.8500061035156,263.8427734375,29381
2021-11-25,275.8999938964844,275.8999938964844,261.20001220703125,264.1000061035156,259.1812438964844,5672
2021-11-26,262.0,266.1499938964844,237.6999969482422,248.89999389648438,244.26431274414062,21185
2021-11-29,248.85000610351562,259.5,240.35000610351562,243.89999389648438,239.35743713378906,6084
2021-11-30,252.0,253.60000610351562,240.0,243.89999389648438,239.35743713378906,6428
2021-12-01,249.0,255.0,243.5,249.6999969482422,245.04942321777344,6318
2021-12-02,252.0,252.0,243.9499969482422,248.5500030517578,243.92083740234375,8233
2021-12-03,248.5500030517578,251.0,245.5,246.3000030517578,241.71275329589844,11257
2021-12-06,248.0,249.4499969482422,239.0,239.25,234.79405212402344,9554
2021-12-07,245.0500030517578,260.3500061035156,240.39999389648438,252.4499969482422,247.74819946289062,52389
2021-12-08,257.6000061035156,260.0,251.89999389648438,252.8000030517578,248.09169006347656,9666
2021-12-09,253.1999969482422,273.0,250.35000610351562,269.79998779296875,264.7750549316406,49868
2021-12-10,270.8500061035156,274.75,264.5,270.0,264.9713439941406,23293
2021-12-13,270.0,273.8999938964844,259.04998779296875,260.6000061035156,255.7464141845703,23859
2021-12-14,264.8999938964844,265.0,257.6499938964844,259.45001220703125,254.6178436279297,7568
2021-12-15,261.5,270.0,252.0,255.0500030517578,250.29978942871094,37395
2021-12-16,254.1999969482422,263.70001220703125,250.3000030517578,254.35000610351562,249.61282348632812,12715
2021-12-17,259.70001220703125,259.70001220703125,240.10000610351562,244.10000610351562,239.55372619628906,11726
2021-12-20,243.8000030517578,243.8000030517578,230.0,232.4499969482422,228.12069702148438,12269
2021-12-21,240.0,240.0,232.0,233.89999389648438,229.54368591308594,7747
2021-12-22,236.60000610351562,242.0,233.60000610351562,238.60000610351562,234.15615844726562,6683
2021-12-23,242.0,245.89999389648438,240.4499969482422,243.3000030517578,238.76861572265625,9893
2021-12-24,248.85000610351562,248.85000610351562,236.1999969482422,237.75,233.32199096679688,11159
2021-12-27,242.0,242.0,236.39999389648438,238.6999969482422,234.25428771972656,4532
2021-12-28,240.0,264.5,240.0,252.14999389648438,247.4537811279297,81766
2021-12-29,252.0,264.79998779296875,252.0,260.6000061035156,255.7464141845703,31001
2021-12-30,262.3999938964844,264.0,253.1999969482422,254.9499969482422,250.20164489746094,27523
2021-12-31,258.5,258.5,252.5,253.64999389648438,248.92584228515625,14915
2022-01-03,250.1999969482422,258.79998779296875,245.39999389648438,248.5,243.87176513671875,46431
2022-01-04,249.0,298.20001220703125,249.0,298.20001220703125,292.6461486816406,428140
2022-01-05,308.0,316.95001220703125,282.3500061035156,286.0,280.67333984375,478561
2022-01-06,285.0,319.0,280.6499938964844,302.29998779296875,296.66973876953125,382519
2022-01-07,305.0,309.0,288.0,291.54998779296875,286.1199645996094,91391
2022-01-10,293.8999938964844,304.29998779296875,286.3500061035156,295.75,290.24176025390625,137152
2022-01-11,297.0,304.29998779296875,287.0,292.79998779296875,287.3466796875,64070
2022-01-12,296.95001220703125,302.79998779296875,290.1000061035156,293.25,287.788330078125,60118
2022-01-13,295.0,317.0,289.8999938964844,307.25,301.5275573730469,407051
2022-01-14,308.79998779296875,346.75,305.04998779296875,319.1000061035156,313.1568908691406,371695
2022-01-17,319.79998779296875,337.0,311.70001220703125,325.3500061035156,319.29046630859375,177705
2022-01-18,326.8500061035156,328.95001220703125,305.0,308.70001220703125,302.9505920410156,112012
2022-01-19,304.95001220703125,320.0,303.29998779296875,315.6000061035156,309.7220764160156,79144
2022-01-20,313.3500061035156,325.5,306.75,313.95001220703125,308.1028137207031,79838
2022-01-21,313.70001220703125,317.8500061035156,290.95001220703125,295.6000061035156,290.09454345703125,70284
2022-01-24,298.70001220703125,301.8999938964844,271.75,276.75,271.5956115722656,54762
2022-01-25,280.70001220703125,295.6000061035156,263.8999938964844,293.1499938964844,287.690185546875,68228
2022-01-27,291.79998779296875,302.0,271.25,294.54998779296875,289.0640869140625,70810
2022-01-28,299.70001220703125,314.70001220703125,297.20001220703125,302.29998779296875,296.66973876953125,76178
2022-01-31,314.79998779296875,314.79998779296875,296.6499938964844,302.25,296.6206970214844,36174
2022-02-01,308.0,308.0,291.70001220703125,295.29998779296875,289.80010986328125,38553
2022-02-02,299.25,306.0,297.5,303.25,297.6020812988281,44013
2022-02-03,307.8999938964844,320.0,304.3500061035156,314.75,308.88787841796875,134462
2022-02-04,317.70001220703125,327.95001220703125,310.5,319.6499938964844,313.6966247558594,215413
2022-02-07,328.0,367.0,326.5,348.6499938964844,342.156494140625,544495
2022-02-08,352.29998779296875,353.45001220703125,320.70001220703125,322.79998779296875,316.7879333496094,190226
2022-02-09,326.0,330.0,315.0,326.3999938964844,320.3208923339844,133924
2022-02-10,328.70001220703125,328.70001220703125,317.3500061035156,318.70001220703125,312.76434326171875,46750
2022-02-11,314.0,316.79998779296875,296.3999938964844,302.6499938964844,297.01324462890625,107012
2022-02-14,295.20001220703125,301.3999938964844,275.29998779296875,281.45001220703125,276.2080993652344,57740
2022-02-15,297.6499938964844,302.54998779296875,277.0,297.6000061035156,292.05731201171875,51004
2022-02-16,297.95001220703125,314.79998779296875,290.20001220703125,305.45001220703125,299.7611083984375,64654
2022-02-17,305.0,314.95001220703125,298.95001220703125,304.1499938964844,298.48529052734375,36391
2022-02-18,298.6000061035156,308.1000061035156,292.95001220703125,294.3999938964844,288.9169006347656,23489
2022-02-21,286.3999938964844,293.45001220703125,281.0,282.1499938964844,276.8950500488281,28334
2022-02-22,279.79998779296875,279.95001220703125,264.3999938964844,272.8999938964844,267.81732177734375,53980
2022-02-23,279.95001220703125,286.79998779296875,277.70001220703125,284.20001220703125,278.9068908691406,56770
2022-02-24,276.5,276.8500061035156,255.89999389648438,258.8500061035156,254.0290069580078,48746
2022-02-25,272.0,281.70001220703125,266.5,276.04998779296875,270.9086608886719,40794
2022-02-28,278.45001220703125,283.95001220703125,270.45001220703125,279.8999938964844,274.68695068359375,24667
2022-03-02,272.3500061035156,291.04998779296875,272.3500061035156,288.70001220703125,283.32305908203125,29694
2022-03-03,289.1000061035156,302.3500061035156,279.6499938964844,287.75,282.3907470703125,82907
2022-03-04,288.8999938964844,293.3999938964844,280.0,283.3500061035156,278.07269287109375,34091
2022-03-07,276.79998779296875,286.5,274.0,281.8500061035156,276.60064697265625,49897
2022-03-08,288.79998779296875,308.79998779296875,284.0,291.54998779296875,286.1199645996094,160928
2022-03-09,294.1000061035156,319.75,293.45001220703125,304.5,298.82879638671875,244130
2022-03-10,314.0,314.0,295.0,296.29998779296875,290.781494140625,71461
2022-03-11,295.3999938964844,336.45001220703125,295.3999938964844,322.54998779296875,316.5426025390625,266344
2022-03-14,325.45001220703125,365.6499938964844,318.1499938964844,351.6499938964844,345.1006164550781,638572
2022-03-15,351.3999938964844,364.75,331.20001220703125,334.45001220703125,328.22100830078125,171014
2022-03-16,337.6000061035156,347.8999938964844,332.95001220703125,335.5,329.2514343261719,68240
2022-03-17,341.0,343.54998779296875,324.0,326.54998779296875,320.4681091308594,48118
2022-03-21,332.0,349.0,330.20001220703125,335.8500061035156,329.59490966796875,78371
2022-03-22,337.79998779296875,342.04998779296875,330.04998779296875,339.04998779296875,332.73529052734375,48069
2022-03-23,341.5,343.8500061035156,330.04998779296875,332.79998779296875,326.6017150878906,32676
2022-03-24,332.79998779296875,348.79998779296875,330.54998779296875,333.95001220703125,327.7303161621094,83425
2022-03-25,334.70001220703125,345.5,320.0,322.6000061035156,316.5916748046875,102500
2022-03-28,325.1499938964844,330.0,313.95001220703125,319.95001220703125,313.9910583496094,85611
2022-03-29,321.3999938964844,326.29998779296875,312.95001220703125,315.0,309.13323974609375,37315
2022-03-30,315.79998779296875,325.8999938964844,311.6499938964844,318.45001220703125,312.51898193359375,55675
2022-03-31,319.8999938964844,321.75,313.6499938964844,314.8999938964844,309.03509521484375,23630
2022-04-01,310.6000061035156,328.0,310.6000061035156,318.20001220703125,312.2736511230469,47492
2022-04-04,323.0,331.0,320.45001220703125,324.8500061035156,318.7997741699219,77237
2022-04-05,328.6499938964844,337.0,321.6000061035156,323.3999938964844,317.37677001953125,89199
