Date,Open,High,Low,Close,Adj Close,Volume
2021-11-12,54.0,54.0,51.5,51.5,51.5,10000
2021-11-15,51.0,51.0,51.0,51.0,51.0,2000
2021-11-16,50.04999923706055,51.0,50.04999923706055,50.099998474121094,50.099998474121094,6000
2021-11-17,50.099998474121094,50.099998474121094,50.099998474121094,50.099998474121094,50.099998474121094,0
2021-11-18,49.0,49.0,49.0,49.0,49.0,4000
2021-11-22,51.0,51.45000076293945,51.0,51.45000076293945,51.45000076293945,44000
2021-11-23,54.0,54.0,54.0,54.0,54.0,18000
2021-11-24,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,16000
2021-11-25,59.5,59.5,59.5,59.5,59.5,8000
2021-11-26,62.45000076293945,62.45000076293945,59.0,62.45000076293945,62.45000076293945,66000
2021-11-29,62.45000076293945,65.0,59.349998474121094,59.349998474121094,59.349998474121094,58000
2021-11-30,56.5,59.400001525878906,56.400001525878906,56.400001525878906,56.400001525878906,50000
2021-12-01,56.400001525878906,56.400001525878906,56.400001525878906,56.400001525878906,56.400001525878906,0
2021-12-02,53.75,54.5,53.20000076293945,53.650001525878906,53.650001525878906,12000
2021-12-03,54.95000076293945,56.25,54.95000076293945,56.25,56.25,6000
2021-12-06,57.0,57.849998474121094,56.0,57.849998474121094,57.849998474121094,8000
2021-12-07,56.599998474121094,60.0,56.599998474121094,59.95000076293945,59.95000076293945,18000
2021-12-08,60.04999923706055,61.900001525878906,60.04999923706055,61.599998474121094,61.599998474121094,14000
2021-12-09,59.349998474121094,62.0,59.0,60.0,60.0,14000
2021-12-10,60.70000076293945,60.70000076293945,58.0,58.0,58.0,8000
2021-12-13,58.0,59.0,58.0,58.04999923706055,58.04999923706055,10000
2021-12-14,57.95000076293945,58.0,57.95000076293945,58.0,58.0,18000
2021-12-15,58.0,58.0,58.0,58.0,58.0,0
2021-12-16,58.0,58.0,57.0,57.0,57.0,16000
2021-12-17,58.0,59.849998474121094,58.0,59.45000076293945,59.45000076293945,24000
2021-12-20,58.04999923706055,62.400001525878906,58.04999923706055,62.400001525878906,62.400001525878906,46000
2021-12-21,65.5,65.5,64.5,65.5,65.5,32000
2021-12-22,68.75,68.75,68.0,68.75,68.75,64000
2021-12-23,68.25,72.1500015258789,68.0,71.0,71.0,160000
2021-12-24,74.5,74.55000305175781,72.0999984741211,74.55000305175781,74.55000305175781,78000
2021-12-27,78.25,78.25,78.25,78.25,78.25,38000
2021-12-28,82.1500015258789,82.1500015258789,79.5,82.1500015258789,82.1500015258789,70000
2021-12-29,86.1500015258789,86.25,86.1500015258789,86.25,86.25,30000
2021-12-30,90.55000305175781,90.55000305175781,81.94999694824219,84.0,84.0,54000
2021-12-31,84.94999694824219,84.94999694824219,79.80000305175781,79.94999694824219,79.94999694824219,26000
2022-01-03,78.19999694824219,80.0,76.0,78.5,78.5,68000
2022-01-04,78.0,79.6500015258789,74.5999984741211,76.0,76.0,38000
2022-01-05,77.0,79.80000305175781,77.0,79.80000305175781,79.80000305175781,14000
2022-01-06,83.0,83.75,83.0,83.75,83.75,34000
2022-01-07,87.9000015258789,87.9000015258789,87.0,87.9000015258789,87.9000015258789,30000
2022-01-10,92.25,92.25,92.25,92.25,92.25,20000
2022-01-11,92.5999984741211,95.9000015258789,90.55000305175781,90.55000305175781,90.55000305175781,36000
2022-01-12,93.9000015258789,93.9000015258789,86.19999694824219,86.5999984741211,86.5999984741211,18000
2022-01-13,87.0,90.9000015258789,87.0,90.9000015258789,90.9000015258789,20000
2022-01-14,94.0,94.9000015258789,91.05000305175781,93.94999694824219,93.94999694824219,26000
2022-01-17,98.0,98.5999984741211,94.0,98.5999984741211,98.5999984741211,22000
2022-01-18,103.0,103.0,98.8499984741211,101.0,101.0,32000
2022-01-19,100.0999984741211,105.6500015258789,96.0,97.1500015258789,97.1500015258789,48000
2022-01-20,97.1500015258789,97.1500015258789,97.1500015258789,97.1500015258789,97.1500015258789,0
2022-01-21,103.94999694824219,104.8499984741211,103.94999694824219,104.8499984741211,104.8499984741211,22000
2022-01-24,110.05000305175781,110.05000305175781,100.0,105.0,105.0,56000
2022-01-25,102.0,109.0,102.0,109.0,109.0,8000
2022-01-27,111.0,114.44999694824219,111.0,114.44999694824219,114.44999694824219,34000
2022-01-28,114.44999694824219,114.44999694824219,114.44999694824219,114.44999694824219,114.44999694824219,0
2022-01-31,126.1500015258789,126.1500015258789,126.1500015258789,126.1500015258789,126.1500015258789,16000
2022-02-01,126.1500015258789,126.1500015258789,126.1500015258789,126.1500015258789,126.1500015258789,0
