Date,Open,High,Low,Close,Adj Close,Volume
2021-11-12,166.9499969482422,166.9499969482422,157.5,160.64999389648438,159.64341735839844,621202
2021-11-15,162.39999389648438,162.5,157.9499969482422,161.5500030517578,160.5377960205078,109879
2021-11-16,161.5500030517578,163.4499969482422,159.5500030517578,162.9499969482422,161.92901611328125,138013
2021-11-17,163.9499969482422,179.1999969482422,163.10000610351562,179.1999969482422,178.0771942138672,657487
2021-11-18,182.6999969482422,186.5,168.85000610351562,171.0500030517578,169.978271484375,1332521
2021-11-22,174.89999389648438,174.89999389648438,163.5500030517578,165.10000610351562,164.0655517578125,280894
2021-11-23,160.5,173.0,160.5,169.89999389648438,168.83546447753906,222184
2021-11-24,175.6999969482422,179.89999389648438,170.5,172.75,171.66761779785156,455244
2021-11-25,176.0,176.0,172.0,172.85000610351562,171.76698303222656,161249
2021-11-26,173.5,174.0,166.60000610351562,167.60000610351562,166.5498809814453,153282
2021-11-29,162.5,168.8000030517578,158.0,162.1999969482422,161.1837158203125,188488
2021-11-30,164.10000610351562,169.3000030517578,163.0,164.64999389648438,163.6183624267578,132636
2021-12-01,166.6999969482422,166.89999389648438,162.85000610351562,165.10000610351562,164.0655517578125,63896
2021-12-02,166.0,172.0,163.25,169.89999389648438,168.83546447753906,146682
2021-12-03,172.0,173.64999389648438,170.10000610351562,170.9499969482422,169.87889099121094,128125
2021-12-06,168.3000030517578,175.5,168.0500030517578,169.75,168.6864013671875,194665
2021-12-07,171.60000610351562,173.1999969482422,169.8000030517578,170.39999389648438,169.33233642578125,120587
2021-12-08,170.0500030517578,178.89999389648438,169.89999389648438,175.60000610351562,174.499755859375,422727
2021-12-09,176.8000030517578,176.9499969482422,173.39999389648438,174.39999389648438,173.30726623535156,128033
2021-12-10,174.0,179.5,174.0,177.25,176.13941955566406,260681
2021-12-13,179.89999389648438,180.5,173.0,173.75,172.66134643554688,171369
2021-12-14,174.0,176.14999389648438,172.3000030517578,174.0,172.90977478027344,124818
2021-12-15,178.0,183.89999389648438,175.64999389648438,182.39999389648438,181.25714111328125,601181
2021-12-16,185.0,210.60000610351562,183.1999969482422,202.75,201.47964477539062,6224364
2021-12-17,202.75,204.14999389648438,185.0,186.0500030517578,184.88427734375,1503684
2021-12-20,181.0,181.0,170.25,174.0,172.90977478027344,793017
2021-12-21,175.0,183.89999389648438,172.6999969482422,173.8000030517578,172.71102905273438,545340
2021-12-22,177.0,198.4499969482422,175.60000610351562,190.5,189.306396484375,2607151
2021-12-23,192.0,197.4499969482422,184.0,185.14999389648438,183.9899139404297,789483
2021-12-24,186.0,194.35000610351562,181.25,188.25,187.07049560546875,919989
2021-12-27,184.0,193.85000610351562,181.10000610351562,191.0,189.8032684326172,723968
2021-12-28,192.89999389648438,204.39999389648438,190.0500030517578,192.9499969482422,191.7410430908203,1796887
2021-12-29,193.10000610351562,198.0,192.0,193.5500030517578,192.33729553222656,491545
2021-12-30,193.75,196.0500030517578,187.64999389648438,188.9499969482422,187.76609802246094,325515
2021-12-31,188.9499969482422,202.0,185.0,195.0,193.7781982421875,1166709
2022-01-03,195.0,201.39999389648438,194.14999389648438,196.75,195.51724243164062,593386
2022-01-04,198.10000610351562,216.0,198.10000610351562,207.0,205.70301818847656,3518920
