Date,Open,High,Low,Close,Adj Close,Volume,TIC
2007-01-02,120.4000015258789,125.0,116.5,122.9000015258789,84.26217651367188,135412,UCALFUEL.NS
2007-01-03,124.80000305175781,127.0,120.0,120.94999694824219,82.92522430419922,72603,UCALFUEL.NS
2007-01-04,121.0,124.0,120.1500015258789,123.0999984741211,84.39928436279297,58848,UCALFUEL.NS
2007-01-05,122.9000015258789,125.5,122.0,123.30000305175781,84.53642272949219,49766,UCALFUEL.NS
2007-01-08,120.6500015258789,131.8000030517578,120.6500015258789,128.0,87.75881958007812,141272,UCALFUEL.NS
2007-01-09,129.5,134.5,127.0999984741211,130.5,89.47286224365234,170825,UCALFUEL.NS
2007-01-10,128.0,131.5,127.0,128.0,87.75881958007812,54556,UCALFUEL.NS
2007-01-11,129.89999389648438,133.85000610351562,128.0500030517578,130.39999389648438,89.40428924560547,70534,UCALFUEL.NS
2007-01-12,130.5,130.8000030517578,120.4000015258789,121.94999694824219,83.61083221435547,104142,UCALFUEL.NS
2007-01-15,122.0999984741211,123.9000015258789,117.0999984741211,117.9000015258789,80.83409881591797,84408,UCALFUEL.NS
2007-01-16,120.30000305175781,120.30000305175781,112.8499984741211,113.80000305175781,78.0230712890625,67397,UCALFUEL.NS
2007-01-17,117.69999694824219,117.9000015258789,113.69999694824219,116.30000305175781,79.73712158203125,41022,UCALFUEL.NS
2007-01-18,118.5,118.5,112.55000305175781,113.19999694824219,77.6116943359375,44936,UCALFUEL.NS
2007-01-19,115.0,115.0,112.0,113.5999984741211,77.88594055175781,34759,UCALFUEL.NS
2007-01-22,112.0999984741211,115.8499984741211,112.05000305175781,112.3499984741211,77.02893829345703,25184,UCALFUEL.NS
2007-01-23,112.5,113.8499984741211,110.55000305175781,111.0,76.10334777832031,22936,UCALFUEL.NS
2007-01-24,111.55000305175781,112.8499984741211,110.5,110.94999694824219,76.06906127929688,24701,UCALFUEL.NS
2007-01-25,111.25,112.0,110.69999694824219,110.94999694824219,76.06906127929688,24641,UCALFUEL.NS
2007-01-29,110.5,112.30000305175781,110.25,110.9000015258789,76.03477478027344,12917,UCALFUEL.NS
2007-01-31,111.1500015258789,116.4000015258789,110.75,112.9000015258789,77.40601348876953,61870,UCALFUEL.NS
2007-02-01,113.69999694824219,114.4000015258789,110.05000305175781,110.5999984741211,75.8291015625,24530,UCALFUEL.NS
2007-02-02,113.0,113.6500015258789,111.0,111.5999984741211,76.51470947265625,16415,UCALFUEL.NS
2007-02-05,112.5,112.9000015258789,111.0999984741211,111.5,76.44615936279297,14081,UCALFUEL.NS
2007-02-06,113.0,113.0,110.5,110.75,75.93195343017578,13419,UCALFUEL.NS
2007-02-07,111.1500015258789,112.0,110.6500015258789,110.80000305175781,75.96621704101562,15852,UCALFUEL.NS
2007-02-08,111.05000305175781,111.3499984741211,109.5999984741211,110.30000305175781,75.6234130859375,16555,UCALFUEL.NS
2007-02-09,111.0,111.55000305175781,107.0,107.55000305175781,73.73797607421875,31658,UCALFUEL.NS
2007-02-12,107.0,108.0,103.0,103.6500015258789,71.06407165527344,25401,UCALFUEL.NS
2007-02-13,103.6500015258789,104.94999694824219,103.0,103.44999694824219,70.92693328857422,21062,UCALFUEL.NS
2007-02-14,102.19999694824219,103.9000015258789,101.0,103.05000305175781,70.65269470214844,22432,UCALFUEL.NS
2007-02-15,107.0,107.0,104.80000305175781,106.1500015258789,72.77809143066406,20624,UCALFUEL.NS
2007-02-19,108.94999694824219,108.94999694824219,105.5,106.0,72.67525482177734,9180,UCALFUEL.NS
2007-02-20,105.5,106.0,102.19999694824219,103.30000305175781,70.82410430908203,13046,UCALFUEL.NS
2007-02-21,103.30000305175781,103.30000305175781,101.19999694824219,102.1500015258789,70.03563690185547,11752,UCALFUEL.NS
2007-02-22,110.0,110.0,100.0,101.55000305175781,69.62428283691406,15006,UCALFUEL.NS
2007-02-23,100.19999694824219,101.4000015258789,99.3499984741211,99.8499984741211,68.45872497558594,18682,UCALFUEL.NS
2007-02-26,100.0,102.19999694824219,99.30000305175781,100.25,68.73297119140625,9840,UCALFUEL.NS
2007-02-27,100.0,101.5999984741211,99.0999984741211,99.80000305175781,68.42444610595703,16143,UCALFUEL.NS
2007-02-28,95.0999984741211,99.94999694824219,90.25,97.5999984741211,66.91609191894531,14251,UCALFUEL.NS
2007-03-01,95.0,99.5,90.5999984741211,95.8499984741211,65.71626281738281,14414,UCALFUEL.NS
2007-03-02,97.4000015258789,99.9000015258789,95.5,96.69999694824219,66.29904174804688,9099,UCALFUEL.NS
2007-03-05,95.5,95.5,89.5999984741211,90.5999984741211,62.11676788330078,16297,UCALFUEL.NS
2007-03-06,95.0,95.0,90.5999984741211,91.19999694824219,62.52815628051758,17207,UCALFUEL.NS
2007-03-07,91.5,93.30000305175781,87.0,88.19999694824219,60.47130584716797,16692,UCALFUEL.NS
2007-03-08,91.0,91.0,87.0999984741211,90.05000305175781,61.73970413208008,12615,UCALFUEL.NS
2007-03-09,92.0,92.0,90.0,90.0999984741211,61.773963928222656,7020,UCALFUEL.NS
2007-03-12,90.0,92.0,90.0,90.69999694824219,62.18534851074219,7386,UCALFUEL.NS
2007-03-13,92.0,92.0,90.1500015258789,90.6500015258789,62.151058197021484,9818,UCALFUEL.NS
2007-03-14,89.5,89.9000015258789,88.0,89.25,61.19120407104492,12788,UCALFUEL.NS
2007-03-15,90.0999984741211,91.0,88.55000305175781,89.30000305175781,61.225494384765625,14208,UCALFUEL.NS
2007-03-16,88.30000305175781,90.19999694824219,88.05000305175781,88.69999694824219,60.81412124633789,6840,UCALFUEL.NS
2007-03-19,88.80000305175781,90.0,88.05000305175781,89.5999984741211,61.431156158447266,7395,UCALFUEL.NS
2007-03-20,90.05000305175781,92.5,90.05000305175781,91.75,62.905242919921875,8329,UCALFUEL.NS
