Date,Open,High,Low,Close,Adj Close,Volume,TIC
2007-01-02,234.5,239.39999389648438,231.75,238.60000610351562,180.6632080078125,41838,MAHSEAMLES.NS
2007-01-03,240.5,248.9499969482422,240.0,245.6750030517578,186.02023315429688,64664,MAHSEAMLES.NS
2007-01-04,234.3000030517578,246.5,234.3000030517578,238.02499389648438,180.2278289794922,50604,MAHSEAMLES.NS
2007-01-05,238.5,241.97500610351562,236.5,240.3000030517578,181.95042419433594,38530,MAHSEAMLES.NS
2007-01-08,230.0,241.39999389648438,230.0,236.125,178.78919982910156,36190,MAHSEAMLES.NS
2007-01-09,238.39999389648438,240.85000610351562,235.5,237.875,180.11422729492188,1743136,MAHSEAMLES.NS
2007-01-10,232.5,242.5,232.5,241.35000610351562,182.74546813964844,37204,MAHSEAMLES.NS
2007-01-11,242.5,245.75,235.5500030517578,245.75,186.07704162597656,66672,MAHSEAMLES.NS
2007-01-12,243.4499969482422,254.89999389648438,243.4499969482422,252.1750030517578,190.9419403076172,126444,MAHSEAMLES.NS
2007-01-15,257.6499938964844,259.5,253.3249969482422,254.1999969482422,192.47523498535156,72394,MAHSEAMLES.NS
2007-01-16,255.52499389648438,258.5249938964844,255.3000030517578,255.8000030517578,193.6866912841797,73878,MAHSEAMLES.NS
2007-01-17,254.5,263.0,254.5,259.04998779296875,196.14755249023438,58152,MAHSEAMLES.NS
2007-01-18,261.5,263.0,255.02499389648438,255.75,193.64883422851562,71670,MAHSEAMLES.NS
2007-01-19,253.6750030517578,258.5,251.5,256.2749938964844,194.0463409423828,29994,MAHSEAMLES.NS
2007-01-22,252.60000610351562,257.92498779296875,251.5,254.97500610351562,193.06202697753906,74696,MAHSEAMLES.NS
2007-01-23,240.0,257.3500061035156,240.0,255.75,193.64883422851562,55150,MAHSEAMLES.NS
2007-01-24,256.5,258.95001220703125,255.25,256.57501220703125,194.27352905273438,30510,MAHSEAMLES.NS
2007-01-25,257.8999938964844,262.0,256.0,260.125,196.9615020751953,89234,MAHSEAMLES.NS
2007-01-29,260.125,266.75,259.0249938964844,260.82501220703125,197.49151611328125,59550,MAHSEAMLES.NS
2007-01-31,261.25,261.5,254.0,254.0,192.32379150390625,33278,MAHSEAMLES.NS
2007-02-01,256.04998779296875,259.875,256.0,258.3999938964844,195.65536499023438,51344,MAHSEAMLES.NS
2007-02-02,261.9750061035156,262.5,257.5,258.9750061035156,196.09075927734375,54146,MAHSEAMLES.NS
2007-02-05,261.3500061035156,266.5,251.14999389648438,264.17498779296875,200.02809143066406,75376,MAHSEAMLES.NS
2007-02-06,266.5,266.5,260.5,262.0249938964844,198.40017700195312,108452,MAHSEAMLES.NS
2007-02-07,262.5,266.6000061035156,260.0,264.29998779296875,200.12271118164062,19358,MAHSEAMLES.NS
2007-02-08,262.5,266.25,260.0,260.82501220703125,197.49151611328125,91500,MAHSEAMLES.NS
2007-02-09,260.79998779296875,266.875,258.6000061035156,261.6499938964844,198.1162109375,75788,MAHSEAMLES.NS
2007-02-12,257.5,261.0,251.0,255.125,193.1756134033203,101104,MAHSEAMLES.NS
2007-02-13,256.5,260.95001220703125,252.5,252.85000610351562,191.45303344726562,17658,MAHSEAMLES.NS
2007-02-14,251.0,253.8249969482422,248.02499389648438,252.3000030517578,191.03660583496094,34498,MAHSEAMLES.NS
2007-02-15,255.0,260.5,251.5500030517578,251.5500030517578,190.46868896484375,61570,MAHSEAMLES.NS
2007-02-19,252.875,256.25,252.5500030517578,255.0500030517578,193.1188201904297,92208,MAHSEAMLES.NS
2007-02-20,254.0,258.0,253.0,254.97500610351562,193.06202697753906,280850,MAHSEAMLES.NS
2007-02-21,254.14999389648438,255.5,251.0500030517578,252.60000610351562,191.2637176513672,35568,MAHSEAMLES.NS
2007-02-22,254.25,256.5,251.0500030517578,254.3249969482422,192.5698699951172,145090,MAHSEAMLES.NS
2007-02-23,251.5,251.5,240.5500030517578,250.0,189.29505920410156,250622,MAHSEAMLES.NS
2007-02-26,243.0,249.9499969482422,242.6750030517578,246.0,186.26632690429688,105304,MAHSEAMLES.NS
2007-02-27,245.5,249.4499969482422,242.5749969482422,243.0,183.9948272705078,96092,MAHSEAMLES.NS
2007-02-28,230.0,242.5,230.0,238.0,180.2089080810547,171672,MAHSEAMLES.NS
2007-03-01,242.0,246.0,233.0,243.5,184.37338256835938,152320,MAHSEAMLES.NS
2007-03-02,245.0,245.0,239.0,240.8000030517578,182.32901000976562,162906,MAHSEAMLES.NS
2007-03-05,235.0,235.0,227.5,231.25,175.0979461669922,268616,MAHSEAMLES.NS
2007-03-06,238.47500610351562,239.5,225.0,234.25,177.3694610595703,124200,MAHSEAMLES.NS
2007-03-07,233.97500610351562,233.97500610351562,221.75,226.0,171.1227569580078,281222,MAHSEAMLES.NS
2007-03-08,224.0,231.0,222.5500030517578,226.4499969482422,171.46347045898438,231922,MAHSEAMLES.NS
2007-03-09,226.60000610351562,235.0,226.1999969482422,230.0,174.15147399902344,148620,MAHSEAMLES.NS
2007-03-12,231.25,237.4499969482422,227.5,235.0749969482422,177.99417114257812,114196,MAHSEAMLES.NS
2007-03-13,232.5,236.22500610351562,231.6750030517578,234.9250030517578,177.88058471679688,911004,MAHSEAMLES.NS
2007-03-14,234.89999389648438,234.89999389648438,227.52499389648438,227.64999389648438,172.37208557128906,158668,MAHSEAMLES.NS
2007-03-15,229.25,232.4499969482422,225.52499389648438,226.0,171.1227569580078,489892,MAHSEAMLES.NS
2007-03-16,226.5,232.4499969482422,221.75,227.77499389648438,172.4667205810547,159910,MAHSEAMLES.NS
2007-03-19,232.5,235.72500610351562,228.52499389648438,235.0,177.93736267089844,137908,MAHSEAMLES.NS
2007-03-20,234.5,240.0,234.5,237.35000610351562,179.7167205810547,281036,MAHSEAMLES.NS
2007-03-21,236.27499389648438,240.0,236.27499389648438,239.9499969482422,181.6853790283203,169848,MAHSEAMLES.NS
2007-03-22,240.9499969482422,254.0,239.0500030517578,252.375,192.0940704345703,702352,MAHSEAMLES.NS
2007-03-23,251.5500030517578,251.89999389648438,245.52499389648438,247.52499389648438,188.4025115966797,246522,MAHSEAMLES.NS
2007-03-26,252.0,252.0,245.0,247.4250030517578,188.32638549804688,146616,MAHSEAMLES.NS
2007-03-28,252.39999389648438,252.39999389648438,242.52499389648438,246.1750030517578,187.37496948242188,275916,MAHSEAMLES.NS
2007-03-29,242.625,247.5,242.5,245.8249969482422,187.10858154296875,804808,MAHSEAMLES.NS
2007-03-30,247.0,258.0,246.5,255.5749969482422,194.52972412109375,578536,MAHSEAMLES.NS
2007-04-02,245.10000610351562,249.5,240.02499389648438,240.5,183.05545043945312,290168,MAHSEAMLES.NS
2007-04-03,240.0749969482422,245.0,239.0,241.5,183.8166046142578,57380,MAHSEAMLES.NS
2007-04-04,245.3000030517578,247.35000610351562,241.5500030517578,246.5,187.6223602294922,66426,MAHSEAMLES.NS
2007-04-05,246.5,251.0,246.0,248.9250030517578,189.4681396484375,177616,MAHSEAMLES.NS
2007-04-09,245.02499389648438,254.9499969482422,245.02499389648438,254.5,193.71151733398438,159844,MAHSEAMLES.NS
2007-04-10,256.0,256.70001220703125,251.5500030517578,252.64999389648438,192.30337524414062,365340,MAHSEAMLES.NS
2007-04-11,256.4750061035156,263.8500061035156,253.5,262.70001220703125,199.95291137695312,455436,MAHSEAMLES.NS
2007-04-12,264.4750061035156,265.8500061035156,251.52499389648438,255.0,194.092041015625,888276,MAHSEAMLES.NS
2007-04-13,258.0,262.0,253.0749969482422,259.04998779296875,197.17471313476562,160588,MAHSEAMLES.NS
2007-04-16,264.25,267.95001220703125,261.5,265.6000061035156,202.1602325439453,544060,MAHSEAMLES.NS
2007-04-17,268.875,270.5,264.5,265.20001220703125,201.85577392578125,352624,MAHSEAMLES.NS
2007-04-18,267.0,267.5,263.0249938964844,263.54998779296875,200.59986877441406,113316,MAHSEAMLES.NS
2007-04-19,263.04998779296875,266.95001220703125,259.5,261.9750061035156,199.40106201171875,127228,MAHSEAMLES.NS
2007-04-20,266.875,267.75,263.6000061035156,265.7749938964844,202.2934112548828,154558,MAHSEAMLES.NS
2007-04-23,266.5,282.45001220703125,266.0,278.8500061035156,212.2454071044922,246854,MAHSEAMLES.NS
2007-04-24,280.0,297.0,280.0,294.04998779296875,223.81472778320312,508316,MAHSEAMLES.NS
2007-04-25,297.45001220703125,297.45001220703125,283.5,287.1000061035156,218.52481079101562,949540,MAHSEAMLES.NS
2007-04-26,287.5,293.2250061035156,278.6499938964844,289.3999938964844,220.27545166015625,1496128,MAHSEAMLES.NS
2007-04-27,287.5,289.0,281.6499938964844,282.0,214.6429901123047,221148,MAHSEAMLES.NS
2007-04-30,286.3999938964844,287.45001220703125,276.0,281.0,213.8818817138672,219520,MAHSEAMLES.NS
2007-05-03,286.5,286.5,277.0,279.8500061035156,213.00653076171875,145206,MAHSEAMLES.NS
2007-05-04,282.0,291.25,277.75,285.0,216.92640686035156,881642,MAHSEAMLES.NS
2007-05-07,287.5,296.8500061035156,286.04998779296875,288.04998779296875,219.2479248046875,1750894,MAHSEAMLES.NS
2007-05-08,288.0,292.42498779296875,285.45001220703125,289.6499938964844,220.4657440185547,547540,MAHSEAMLES.NS
2007-05-09,291.45001220703125,292.0,283.75,287.125,218.54383850097656,611656,MAHSEAMLES.NS
2007-05-10,290.0,290.0249938964844,282.6499938964844,283.7749938964844,215.99400329589844,239732,MAHSEAMLES.NS
2007-05-11,284.5,286.92498779296875,265.5,283.1499938964844,215.51832580566406,297572,MAHSEAMLES.NS
2007-05-14,285.5,286.32501220703125,281.1000061035156,282.20001220703125,214.79522705078125,183678,MAHSEAMLES.NS
2007-05-15,284.4750061035156,284.4750061035156,275.79998779296875,279.0,212.3595428466797,141128,MAHSEAMLES.NS
2007-05-16,280.45001220703125,288.5,279.0249938964844,286.29998779296875,217.91590881347656,283620,MAHSEAMLES.NS
2007-05-17,286.8999938964844,290.95001220703125,279.5249938964844,281.2250061035156,214.0531005859375,295394,MAHSEAMLES.NS
2007-05-18,268.0,285.0,268.0,282.32501220703125,214.89036560058594,118128,MAHSEAMLES.NS
2007-05-21,282.5,288.4750061035156,282.5,285.0,216.92640686035156,246370,MAHSEAMLES.NS
2007-05-22,285.45001220703125,290.5,282.0,285.3999938964844,217.2308807373047,485682,MAHSEAMLES.NS
2007-05-23,287.9750061035156,290.0249938964844,282.625,286.29998779296875,217.91590881347656,371566,MAHSEAMLES.NS
2007-05-24,285.5,288.5,282.5,286.9750061035156,218.42970275878906,89920,MAHSEAMLES.NS
2007-05-25,284.8999938964844,288.5,284.07501220703125,284.875,216.83128356933594,65490,MAHSEAMLES.NS
2007-05-28,286.0,288.75,285.07501220703125,287.0,218.44869995117188,75296,MAHSEAMLES.NS
2007-05-29,286.95001220703125,287.625,285.0249938964844,286.6000061035156,218.1442413330078,117288,MAHSEAMLES.NS
2007-05-30,286.0,286.5,280.57501220703125,281.8999938964844,214.56686401367188,96978,MAHSEAMLES.NS
2007-05-31,283.95001220703125,290.0,278.07501220703125,281.29998779296875,214.11019897460938,1270760,MAHSEAMLES.NS
2007-06-01,290.0,307.9750061035156,290.0,305.0249938964844,232.16835021972656,1366748,MAHSEAMLES.NS
2007-06-04,307.0,309.5,296.57501220703125,299.45001220703125,227.9250030517578,376916,MAHSEAMLES.NS
2007-06-05,291.8500061035156,306.29998779296875,291.8500061035156,303.29998779296875,230.8553924560547,132906,MAHSEAMLES.NS
2007-06-06,305.0,305.0,292.6499938964844,299.0,227.58248901367188,220218,MAHSEAMLES.NS
2007-06-07,291.0,305.3999938964844,291.0,297.875,226.7261505126953,170048,MAHSEAMLES.NS
2007-06-08,295.375,300.95001220703125,290.125,293.45001220703125,223.35816955566406,180394,MAHSEAMLES.NS
2007-06-11,299.0,302.45001220703125,293.6000061035156,294.42498779296875,224.1002197265625,236992,MAHSEAMLES.NS
2007-06-12,295.3999938964844,295.3999938964844,289.0,293.1499938964844,223.1297607421875,127632,MAHSEAMLES.NS
2007-06-13,294.0,296.5,287.625,291.1000061035156,221.56942749023438,88642,MAHSEAMLES.NS
2007-06-14,292.5,304.5,291.5,302.9750061035156,230.60806274414062,326630,MAHSEAMLES.NS
2007-06-15,301.0,302.75,301.0,302.75,230.4368133544922,260026,MAHSEAMLES.NS
2007-06-18,306.5,308.70001220703125,299.57501220703125,300.6000061035156,228.80030822753906,271722,MAHSEAMLES.NS
2007-06-19,301.0,308.25,301.0,307.7250061035156,234.2234649658203,196658,MAHSEAMLES.NS
2007-06-20,308.0,316.625,306.0,315.4750061035156,240.12232971191406,406356,MAHSEAMLES.NS
2007-06-21,319.8999938964844,324.45001220703125,316.125,321.9750061035156,245.06979370117188,382436,MAHSEAMLES.NS
2007-06-22,327.5,327.5,316.54998779296875,317.20001220703125,241.43533325195312,148942,MAHSEAMLES.NS
2007-06-25,317.20001220703125,319.4750061035156,314.0,316.1499938964844,240.6361541748047,33054,MAHSEAMLES.NS
2007-06-26,311.0,322.5,311.0,315.5,240.14134216308594,194242,MAHSEAMLES.NS
