Date,Open,High,Low,Close,Adj Close,Volume,TIC
2022-07-27,143.60000610351562,146.8000030517578,136.0,136.60000610351562,136.140380859375,15596,DYCL.NS
2022-07-28,143.39999389648438,143.39999389648438,139.10000610351562,142.64999389648438,142.17001342773438,32325,DYCL.NS
2022-07-29,149.0,149.75,145.64999389648438,149.75,149.24612426757812,44133,DYCL.NS
2022-08-01,157.1999969482422,157.1999969482422,157.1999969482422,157.1999969482422,156.6710662841797,13427,DYCL.NS
2022-08-02,165.0500030517578,165.0500030517578,157.5500030517578,165.0500030517578,164.49465942382812,78968,DYCL.NS
2022-08-03,173.3000030517578,173.3000030517578,160.60000610351562,171.1999969482422,170.6239471435547,159329,DYCL.NS
2022-08-04,173.0,173.64999389648438,162.64999389648438,162.64999389648438,162.10272216796875,56874,DYCL.NS
2022-08-05,158.1999969482422,162.64999389648438,154.5500030517578,154.5500030517578,154.0299835205078,47282,DYCL.NS
2022-08-08,149.0,162.25,148.14999389648438,162.25,161.70407104492188,91695,DYCL.NS
2022-08-10,162.5,167.0,155.0,156.39999389648438,155.87374877929688,52357,DYCL.NS
2022-08-11,151.5,155.0,148.60000610351562,148.60000610351562,148.10000610351562,36279,DYCL.NS
2022-08-12,148.0,152.0,141.10000610351562,143.6999969482422,143.6999969482422,53342,DYCL.NS
2022-08-16,143.89999389648438,150.85000610351562,143.5500030517578,144.35000610351562,144.35000610351562,28388,DYCL.NS
2022-08-17,143.0,148.8000030517578,142.60000610351562,145.75,145.75,31676,DYCL.NS
2022-08-18,149.89999389648438,150.0,145.0500030517578,147.64999389648438,147.64999389648438,23005,DYCL.NS
2022-08-19,146.0,150.0,143.3000030517578,148.85000610351562,148.85000610351562,24426,DYCL.NS
2022-08-22,151.0,153.39999389648438,141.4499969482422,143.10000610351562,143.10000610351562,32845,DYCL.NS
2022-08-23,147.60000610351562,147.89999389648438,143.0500030517578,146.64999389648438,146.64999389648438,13316,DYCL.NS
2022-08-24,151.89999389648438,151.89999389648438,143.9499969482422,145.3000030517578,145.3000030517578,19457,DYCL.NS
2022-08-25,146.4499969482422,149.0500030517578,143.0,144.0,144.0,20066,DYCL.NS
2022-08-26,144.0,150.5,142.25,146.60000610351562,146.60000610351562,42123,DYCL.NS
2022-08-29,140.5500030517578,148.75,140.5500030517578,147.60000610351562,147.60000610351562,17504,DYCL.NS
2022-08-30,150.6999969482422,154.9499969482422,147.10000610351562,154.9499969482422,154.9499969482422,37965,DYCL.NS
2022-09-01,155.0,162.64999389648438,154.9499969482422,162.64999389648438,162.64999389648438,54510,DYCL.NS
2022-09-02,170.0,170.6999969482422,161.35000610351562,163.75,163.75,51613,DYCL.NS
2022-09-05,160.0,170.0,158.5500030517578,168.4499969482422,168.4499969482422,34268,DYCL.NS
2022-09-06,171.0,171.0,162.64999389648438,164.1999969482422,164.1999969482422,31934,DYCL.NS
2022-09-07,160.89999389648438,165.0,160.89999389648438,163.5500030517578,163.5500030517578,17461,DYCL.NS
2022-09-08,160.60000610351562,168.4499969482422,160.60000610351562,164.5,164.5,35574,DYCL.NS
2022-09-09,167.89999389648438,167.89999389648438,159.5,164.0,164.0,25901,DYCL.NS
