Date,Open,High,Low,Close,Adj Close,Volume,TIC
2010-01-08,102.0,261.25,102.0,257.45001220703125,219.4978790283203,48363,UNITEDTEA.NS
2010-01-11,287.29998779296875,308.95001220703125,275.0,301.8500061035156,257.3526611328125,112864,UNITEDTEA.NS
2010-01-12,309.70001220703125,309.70001220703125,263.25,275.20001220703125,234.63124084472656,56249,UNITEDTEA.NS
2010-01-13,265.0,299.1000061035156,265.0,288.1499938964844,245.67227172851562,38361,UNITEDTEA.NS
2010-01-14,290.0,294.0,283.0,290.20001220703125,247.42005920410156,11492,UNITEDTEA.NS
2010-01-15,292.0,292.0,265.0,269.1000061035156,229.43048095703125,9764,UNITEDTEA.NS
2010-01-18,274.79998779296875,274.79998779296875,251.0,256.75,218.90109252929688,4538,UNITEDTEA.NS
2010-01-19,262.8500061035156,262.8500061035156,241.5,245.0,208.8832244873047,5425,UNITEDTEA.NS
2010-01-20,235.25,253.64999389648438,230.9499969482422,232.0,197.79959106445312,2645,UNITEDTEA.NS
2010-01-21,239.9499969482422,239.9499969482422,211.1999969482422,213.89999389648438,182.3678436279297,19208,UNITEDTEA.NS
2010-01-22,200.0,218.3000030517578,197.1999969482422,202.35000610351562,172.52047729492188,5081,UNITEDTEA.NS
2010-01-25,197.5,205.0,190.14999389648438,193.5500030517578,165.0177764892578,1148,UNITEDTEA.NS
2010-01-27,188.1999969482422,207.0,188.1999969482422,197.64999389648438,168.5133514404297,2631,UNITEDTEA.NS
2010-01-28,207.9499969482422,207.9499969482422,182.0,185.85000610351562,158.45291137695312,2221,UNITEDTEA.NS
2010-01-29,184.9499969482422,184.9499969482422,169.9499969482422,179.0500030517578,152.65525817871094,1333,UNITEDTEA.NS
2010-02-01,183.0,183.0,165.1999969482422,171.8000030517578,146.47401428222656,2207,UNITEDTEA.NS
2010-02-02,177.9499969482422,177.9499969482422,168.14999389648438,171.9499969482422,146.60194396972656,2020,UNITEDTEA.NS
2010-02-03,175.0,182.0,168.1999969482422,177.6999969482422,151.50428771972656,1987,UNITEDTEA.NS
2010-02-04,178.0,179.0,172.0,172.0,146.64456176757812,674,UNITEDTEA.NS
2010-02-05,174.0,174.0,162.1999969482422,164.14999389648438,139.9517822265625,1267,UNITEDTEA.NS
2010-02-08,163.0,163.0,147.0,150.25,128.100830078125,4515,UNITEDTEA.NS
2010-02-09,147.0,152.0,146.0,146.75,125.1167984008789,535,UNITEDTEA.NS
2010-02-10,145.5,157.6999969482422,134.1999969482422,152.6999969482422,130.18971252441406,1298,UNITEDTEA.NS
2010-02-11,152.8000030517578,157.6999969482422,145.10000610351562,155.14999389648438,132.2784881591797,6564,UNITEDTEA.NS
2010-02-15,155.0,160.0,151.0,156.89999389648438,133.77053833007812,2594,UNITEDTEA.NS
2010-02-16,164.0,164.0,143.0,148.0500030517578,126.22515106201172,12494,UNITEDTEA.NS
2010-02-17,145.10000610351562,154.75,142.25,146.35000610351562,124.77577209472656,7931,UNITEDTEA.NS
2010-02-18,146.0,147.4499969482422,143.5500030517578,144.0500030517578,122.81480407714844,665,UNITEDTEA.NS
2010-02-19,143.5,143.5,139.10000610351562,139.64999389648438,119.06343078613281,580,UNITEDTEA.NS
2010-02-22,136.5,143.75,136.5,139.64999389648438,119.06343078613281,708,UNITEDTEA.NS
2010-02-23,138.0,139.75,133.10000610351562,134.10000610351562,114.33157348632812,965,UNITEDTEA.NS
2010-02-24,136.39999389648438,137.4499969482422,132.0,132.4499969482422,112.92483520507812,1477,UNITEDTEA.NS
2010-02-25,134.75,140.0,127.19999694824219,130.0500030517578,110.87863159179688,2547,UNITEDTEA.NS
2010-02-26,130.0,134.75,125.0,130.25,111.04914093017578,775,UNITEDTEA.NS
2010-03-02,130.0,130.0,123.0,124.05000305175781,105.76313018798828,1105,UNITEDTEA.NS
2010-03-03,124.30000305175781,130.10000610351562,124.30000305175781,129.8000030517578,110.66548156738281,742,UNITEDTEA.NS
2010-03-04,130.0,134.75,126.94999694824219,130.4499969482422,111.21965026855469,428,UNITEDTEA.NS
2010-03-05,134.75,143.0,133.3000030517578,141.25,120.4275894165039,886,UNITEDTEA.NS
2010-03-08,141.35000610351562,150.0,141.35000610351562,145.9499969482422,124.43473052978516,1435,UNITEDTEA.NS
2010-03-09,144.0,150.0,144.0,150.0,127.8876724243164,418,UNITEDTEA.NS
2010-03-10,150.0,150.0,143.0,145.25,123.837890625,558,UNITEDTEA.NS
2010-03-11,155.0,155.0,141.10000610351562,142.75,121.70645141601562,766,UNITEDTEA.NS
2010-03-12,149.89999389648438,149.89999389648438,141.60000610351562,147.0,125.32994079589844,177,UNITEDTEA.NS
2010-03-15,146.8000030517578,147.0,139.5,140.4499969482422,119.74547576904297,638,UNITEDTEA.NS
