Date,Open,High,Low,Close,Adj Close,Volume,TIC
2013-05-21,11.590910911560059,11.867048263549805,11.38636589050293,11.44773006439209,11.419879913330078,464346,VIVIDHA.NS
2013-05-22,11.38636589050293,11.928412437438965,11.38636589050293,11.546592712402344,11.518502235412598,271905,VIVIDHA.NS
2013-05-23,11.522729873657227,11.7443208694458,11.301138877868652,11.318183898925781,11.290647506713867,224766,VIVIDHA.NS
2013-05-24,11.38636589050293,12.272729873657227,11.250001907348633,11.884093284606934,11.855181694030762,361811,VIVIDHA.NS
2013-05-27,11.918184280395508,12.443183898925781,11.659092903137207,11.72386646270752,11.695343971252441,298217,VIVIDHA.NS
2013-05-28,11.659092903137207,11.727274894714355,10.704547882080078,11.113638877868652,11.086600303649902,183450,VIVIDHA.NS
2013-05-29,11.079547882080078,11.147729873657227,10.500001907348633,10.864774703979492,10.83834171295166,218371,VIVIDHA.NS
2013-05-30,10.840910911560059,11.314775466918945,10.568183898925781,11.304548263549805,11.277046203613281,250579,VIVIDHA.NS
2013-05-31,11.284092903137207,11.301138877868652,10.840910911560059,11.01136589050293,10.984577178955078,238597,VIVIDHA.NS
2013-06-03,10.984092712402344,11.004548072814941,10.629548072814941,10.701139450073242,10.675105094909668,94453,VIVIDHA.NS
2013-06-04,10.63636589050293,10.663639068603516,10.26136589050293,10.496593475341797,10.471056938171387,102241,VIVIDHA.NS
2013-06-05,10.500001907348633,10.534092903137207,10.090910911560059,10.377275466918945,10.352028846740723,96697,VIVIDHA.NS
2013-06-06,10.363637924194336,10.384093284606934,10.227274894714355,10.227274894714355,10.202392578125,98589,VIVIDHA.NS
2013-06-07,10.227274894714355,10.360228538513184,9.88636589050293,10.015911102294922,9.991543769836426,116335,VIVIDHA.NS
2013-06-10,9.992047309875488,9.998866081237793,9.569319725036621,9.831819534301758,9.807900428771973,129609,VIVIDHA.NS
2013-06-11,9.906820297241211,9.910228729248047,9.409092903137207,9.477274894714355,9.454217910766602,86122,VIVIDHA.NS
2013-06-12,9.504547119140625,9.57613754272461,9.392046928405762,9.41250228881836,9.389602661132812,109061,VIVIDHA.NS
2013-06-13,9.409092903137207,9.41250228881836,9.139775276184082,9.207956314086914,9.185555458068848,94585,VIVIDHA.NS
2013-06-14,9.242047309875488,9.255683898925781,9.000001907348633,9.17386531829834,9.151546478271484,107345,VIVIDHA.NS
2013-06-17,9.136364936828613,9.289774894714355,9.03750228881836,9.27272891998291,9.250168800354004,97870,VIVIDHA.NS
2013-06-18,9.293184280395508,9.306819915771484,8.863637924194336,9.102274894714355,9.080130577087402,113241,VIVIDHA.NS
2013-06-19,9.105684280395508,9.105684280395508,8.693182945251465,8.948864936828613,8.927094459533691,118946,VIVIDHA.NS
2013-06-20,8.931819915771484,8.931819915771484,8.659092903137207,8.802273750305176,8.780858993530273,112170,VIVIDHA.NS
2013-06-21,8.802273750305176,8.931819915771484,8.625001907348633,8.82613754272461,8.804664611816406,119797,VIVIDHA.NS
2013-06-24,8.815911293029785,8.863637924194336,8.734092712402344,8.781820297241211,8.760456085205078,98339,VIVIDHA.NS
2013-06-25,8.778410911560059,8.863637924194336,8.454546928405762,8.788637161254883,8.767255783081055,111921,VIVIDHA.NS
2013-06-26,8.7886381149292,8.792046546936035,8.420455932617188,8.652274131774902,8.631224632263184,126309,VIVIDHA.NS
2013-06-27,8.63863754272461,9.136364936828613,8.577274322509766,8.884093284606934,8.862479209899902,149863,VIVIDHA.NS
2013-06-28,8.911364555358887,9.681819915771484,8.90795612335205,9.432955741882324,9.410006523132324,120897,VIVIDHA.NS
