Date,Open,High,Low,Close,Adj Close,Volume,TIC
2007-01-02,209.0,210.0,203.10000610351562,206.66000366210938,142.55035400390625,2805,MANINDS.NS
2007-01-03,209.6999969482422,213.0,205.05999755859375,210.10000610351562,144.92320251464844,4972,MANINDS.NS
2007-01-04,211.5,211.5,206.16000366210938,209.10000610351562,144.23341369628906,3397,MANINDS.NS
2007-01-05,207.39999389648438,212.0,205.16000366210938,206.36000061035156,142.34339904785156,6954,MANINDS.NS
2007-01-08,206.0,211.0,204.05999755859375,209.10000610351562,144.23341369628906,3037,MANINDS.NS
2007-01-09,225.0,225.0,215.0,217.25999450683594,149.8620147705078,15096,MANINDS.NS
2007-01-10,244.0,244.0,212.3000030517578,220.5,152.09693908691406,9489,MANINDS.NS
2007-01-11,225.0,225.0,214.0,221.9600067138672,153.10400390625,6156,MANINDS.NS
2007-01-12,221.9600067138672,222.8000030517578,216.25999450683594,217.66000366210938,150.13795471191406,6176,MANINDS.NS
2007-01-15,223.0,223.0,215.25999450683594,219.16000366210938,151.17262268066406,4698,MANINDS.NS
2007-01-16,221.0,234.5,219.9600067138672,230.1999969482422,158.7877960205078,23096,MANINDS.NS
2007-01-17,232.0,244.0,228.0,242.10000610351562,166.9962158203125,22430,MANINDS.NS
2007-01-18,243.0,246.9600067138672,238.39999389648438,244.1999969482422,168.44476318359375,17169,MANINDS.NS
2007-01-19,248.0,251.0,242.0,250.6999969482422,172.92831420898438,16925,MANINDS.NS
2007-01-22,250.0,255.0,242.5,249.60000610351562,172.16958618164062,14650,MANINDS.NS
2007-01-23,244.10000610351562,252.0,241.3000030517578,247.5,170.72103881835938,6798,MANINDS.NS
2007-01-24,249.0,250.0,242.9600067138672,249.75999450683594,172.2799530029297,8499,MANINDS.NS
2007-01-25,245.60000610351562,248.0,241.10000610351562,243.6999969482422,168.09986877441406,16163,MANINDS.NS
2007-01-29,248.0,254.0,245.0,250.10000610351562,172.51449584960938,8115,MANINDS.NS
2007-01-31,251.0,253.39999389648438,240.0,242.5,167.2721405029297,5322,MANINDS.NS
2007-02-01,241.60000610351562,246.8000030517578,228.1999969482422,231.0,159.33963012695312,10886,MANINDS.NS
2007-02-02,244.0,244.0,221.0,225.39999389648438,155.4768524169922,10571,MANINDS.NS
2007-02-05,231.0,236.0,225.10000610351562,231.39999389648438,159.61553955078125,3659,MANINDS.NS
2007-02-06,233.0,239.0,227.39999389648438,228.3000030517578,157.4772491455078,4605,MANINDS.NS
2007-02-07,230.0,232.5,228.5,230.25999450683594,158.8291778564453,2004,MANINDS.NS
2007-02-08,229.9600067138672,230.0,223.75999450683594,229.16000366210938,158.07044982910156,3883,MANINDS.NS
2007-02-09,227.75999450683594,232.0,220.5,229.60000610351562,158.3739471435547,7514,MANINDS.NS
2007-02-12,220.05999755859375,228.0,211.10000610351562,220.0,151.7520294189453,7179,MANINDS.NS
2007-02-13,217.0,223.39999389648438,211.3000030517578,218.66000366210938,150.8277130126953,3931,MANINDS.NS
2007-02-14,218.75999450683594,222.0,210.0,218.25999450683594,150.55181884765625,3872,MANINDS.NS
2007-02-15,228.0,228.0,216.10000610351562,218.8000030517578,150.92428588867188,3781,MANINDS.NS
2007-02-19,219.0,220.0,213.0,214.6999969482422,148.09617614746094,4357,MANINDS.NS
2007-02-20,212.0,219.0,204.0,208.60000610351562,143.88851928710938,32749,MANINDS.NS
2007-02-21,209.0,212.8000030517578,205.10000610351562,210.0,144.8542022705078,3986,MANINDS.NS
2007-02-22,210.0,212.6999969482422,203.0,205.10000610351562,141.47430419921875,8830,MANINDS.NS
2007-02-23,212.0,212.0,190.0,205.8000030517578,141.95713806152344,6978,MANINDS.NS
2007-02-26,197.0,210.0,195.0,203.55999755859375,140.41200256347656,4383,MANINDS.NS
2007-02-27,209.0,210.0,203.0,203.86000061035156,140.61895751953125,2232,MANINDS.NS
2007-02-28,195.1999969482422,205.0,180.0,200.05999755859375,137.99777221679688,2988,MANINDS.NS
2007-03-01,202.0,204.0,196.1999969482422,198.4600067138672,136.89414978027344,1632,MANINDS.NS
2007-03-02,200.16000366210938,203.89999389648438,196.0,197.1999969482422,136.02500915527344,1539,MANINDS.NS
